"Address","Content","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keyword 1","Meta Keywords 1 Length","H1-1","H1-1 length","H1-2","H1-2 length","H2-1","H2-1 length","H2-2","H2-2 length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","% of Total","Outlinks","Unique Outlinks","External Outlinks","Unique External Outlinks","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","GA Sessions","GA Bounce Rate","GA Page Views","GA Avg Time on Page","GA Transactions","Clicks","Impressions","CTR","Position","URL Encoded Address"
"https://www.crohnscolitisfoundation.org/2019-bay-area-patient-education-conference","text/html; charset=UTF-8","200","OK","","","2019 Bay Area Patient Education Conference | Crohn's & Colitis Foundation","73","671","Join our community Saturday, November 2, 2019 to learn more about Inflammatory Bowel Diseases!

Our upcoming event is a wonderful opportunity for all individuals to learn more about Inflammatory Bowel Diseases and most importantly, connect with others in the community who may have Crohn's Disease and/or ulcerative colitis. Hear from multiple Bay Area professionals on the latest updates and information on various IBD topics.","427","2754","","0","2019 Bay Area Patient Education Conference","42","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","1.259","Fri, 07 Feb 2020 00:32:29 GMT","","","218","72.94","415","00:01:51","0","0","53","0.0","11.91","https://www.crohnscolitisfoundation.org/2019-bay-area-patient-education-conference"
"https://www.crohnscolitisfoundation.org/get-involved/become-member/professional-membership","text/html; charset=UTF-8","200","OK","","","Professional Membership | Crohn's & Colitis Foundation","54","493","Support the Crohn's & Colitis Foundation through a Professional membership.","75","492","","0","Professional Membership","23","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.081","Fri, 07 Feb 2020 00:26:00 GMT","","","611","45.99","3029","00:01:40","0","20","519","0.0385","19.05","https://www.crohnscolitisfoundation.org/get-involved/become-member/professional-membership"
"https://www.crohnscolitisfoundation.org/loma-linda-ca","text/html; charset=UTF-8","200","OK","","","Loma Linda, CA | Crohn's & Colitis Foundation","45","411","11370 Anderson Street
Loma Linda University Faculty Medical Office
Loma Linda, California 92354

Support Group Facilitator: Teri Swanson, TASwanson@llu.edu
Meets: 2nd Thursday, Monthly, 6 pm

The group meets in the downstairs conference room, FMO B-200. The conference room is located near the cafe in the Faculty Medical Office located across the street from the Medical Center. Parking is located in the structure right outside of the building. ","447","2876","","0","Loma Linda, CA","14","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","6.464","Fri, 07 Feb 2020 00:32:24 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/loma-linda-ca"
"https://www.crohnscolitisfoundation.org/cost-inflammatory-bowel-disease","text/html; charset=UTF-8","200","OK","","","The Cost of Inflammatory Bowel Disease | Crohn's & Colitis Foundation","69","631","This data can be found in “The Cost of Inflammatory Bowel Disease: An Initiative from the Crohn’s & Colitis Foundation,” publ","125","790","","0","The Cost of Inflammatory Bowel Disease","38","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.289","Fri, 07 Feb 2020 00:32:31 GMT","","","53","41.51","87","00:00:52","0","0","37","0.0","7.0","https://www.crohnscolitisfoundation.org/cost-inflammatory-bowel-disease"
"https://www.crohnscolitisfoundation.org/annual-portland-youth-group-family-picnic","text/html; charset=UTF-8","200","OK","","","Annual Portland Youth Group Family Picnic | Crohn's & Colitis Foundation","72","651","Annual Portland Youth Group Family Picnic","41","273","","0","Annual Portland Youth Group Family Picnic","41","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","1.311","Fri, 07 Feb 2020 00:32:31 GMT","","","","","12","00:00:26","","0","26","0.0","17.69","https://www.crohnscolitisfoundation.org/annual-portland-youth-group-family-picnic"
"https://www.crohnscolitisfoundation.org/what-ulcerative-colitis","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","7.602","Fri, 07 Feb 2020 00:32:28 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/what-ulcerative-colitis"
"https://www.crohnscolitisfoundation.org/financial-insurance-information/patient-financial-assistance","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","9.345","Fri, 07 Feb 2020 00:32:26 GMT","","","6","0.0","6","00:00:15","0","","","","","https://www.crohnscolitisfoundation.org/financial-insurance-information/patient-financial-assistance"
"https://www.crohnscolitisfoundation.org/community-support","text/html; charset=UTF-8","200","OK","","","Community and Support | Crohn's & Colitis Foundation","52","484","We want to make sure you are supported in your IBD journey.  We can help you track down the Crohn’s disease and ulcerative colitis resources you need, and connect you with support groups and online communities full of people just like you.","239","1529","","0","Community and Support","21","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","0.266","Fri, 07 Feb 2020 00:32:35 GMT","","","3306","26.13","7555","00:01:01","0","652","3572","0.1825","2.97","https://www.crohnscolitisfoundation.org/community-support"
"https://www.crohnscolitisfoundation.org/2019-summer-webinar-series-optimizing-nutrition-pre-post-surgery-ibd-3","text/html; charset=UTF-8","200","OK","","","2019 Summer Webinar Series: Optimizing Nutrition in Pre- & Post-Surgery for IBD | Crohn's & Colitis Foundation","110","998","Join us for the second webinar of our 2019 Summer Series: Health & Nutrition!

Our free webinar series intends to explore various components of Health & Nutrition relevant to the IBD community. The focus of this webinar will be on optimizing nutrition for pre and post surgery for inflammatory bowel disease (IBD) and how this may enhance recovery after surgery, as well as review what is protein calorie malnutrition, how malnutrition may develop with IBD, and how malnutrition can impact surgical outcomes.","508","3214","","0","2019 Summer Webinar Series: Optimizing Nutrition in Pre- & Post-Surgery for IBD","79","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","12.406","Fri, 07 Feb 2020 00:32:23 GMT","","","","","16","00:01:36","","","","","","https://www.crohnscolitisfoundation.org/2019-summer-webinar-series-optimizing-nutrition-pre-post-surgery-ibd-3"
"https://www.crohnscolitisfoundation.org/breakfast-after-dark","text/html; charset=UTF-8","200","OK","","","Breakfast After Dark | Crohn's & Colitis Foundation","51","450","Indy’s Classiest PJ Party is in Town!

Breakfast After Dark is a tasting with a twist that you don’t want to miss! Satisfy your brunch food cravings from local restaurants, build your own Bloody Mary at our open bar, and groove the night away a Bulleseye Event Center, located downtown across the street from Lucas Oil Stadium. 

To learn more, please visit www.breakfastafterdark.org!","385","2406","","0","Breakfast After Dark","20","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","0.253","Fri, 07 Feb 2020 00:32:36 GMT","","","143","83.22","221","00:04:11","0","23","135","0.1704","18.36","https://www.crohnscolitisfoundation.org/breakfast-after-dark"
"https://www.crohnscolitisfoundation.org/ibd-insider-event","text/html; charset=UTF-8","200","OK","","","IBD Insider Virtual Symposium | Crohn's & Colitis Foundation","60","539","Join us for our first-ever live virtual patient and caregiver scientific symposium—at no cost!

January 25, 2020, from 1:30 p.m. - 3:30 p.m. EST","144","890","","0","IBD Insider Virtual Symposium","29","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.471","Fri, 07 Feb 2020 00:32:36 GMT","","","2452","49.59","3013","00:01:29","0","3","124","0.0242","3.6","https://www.crohnscolitisfoundation.org/ibd-insider-event"
"https://www.crohnscolitisfoundation.org/savannah-take-steps-presented-memorial-health","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.199","Fri, 07 Feb 2020 00:32:37 GMT","","","","","","","","1","103","0.0097","9.72","https://www.crohnscolitisfoundation.org/savannah-take-steps-presented-memorial-health"
"https://www.crohnscolitisfoundation.org/bet-cures-1","text/html; charset=UTF-8","200","OK","","","Bet on Cures | Crohn's & Colitis Foundation","43","385","Bet on Cures is an occasion to celebrate the valued contributions of members of our community, while enjoying a festive and fun afternoon at the track complete with horseracing, private casino games, and new friends. Invited guests will enjoy hor d'oeuvres, hosted bar, auction, and super roulette raffle.","305","1915","","0","Bet on Cures","12","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","8.786","Fri, 07 Feb 2020 00:32:32 GMT","","","90","73.33","172","00:04:34","0","0","1356","0.0","10.62","https://www.crohnscolitisfoundation.org/bet-cures-1"
"https://www.crohnscolitisfoundation.org/demo-al","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","8.986","Fri, 07 Feb 2020 00:32:32 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/demo-al"
"https://www.crohnscolitisfoundation.org/clinical-trials-community","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","6.255","Fri, 07 Feb 2020 00:32:35 GMT","","","","","16","00:00:29","","","","","","https://www.crohnscolitisfoundation.org/clinical-trials-community"
"https://www.crohnscolitisfoundation.org/get-involved/camp-oasis/camp-oasis-faq","text/html; charset=UTF-8","200","OK","","","Camp Oasis FAQ | Crohn's & Colitis Foundation","45","425","Get all of your answers to your Camp Oasis questions on our Frequently Asked Questions page.","92","609","","0","Camp Oasis FAQ","14","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.07","Fri, 07 Feb 2020 00:31:12 GMT","","","377","39.79","1878","00:02:24","0","37","2790","0.0133","4.9","https://www.crohnscolitisfoundation.org/get-involved/camp-oasis/camp-oasis-faq"
"https://www.crohnscolitisfoundation.org/get-involved/camp-oasis/camp-donors","text/html; charset=UTF-8","200","OK","","","Camp Donors | Crohn's & Colitis Foundation","42","391","Camp Oasis Donors","17","128","","0","Camp Donors","11","","0","Breadcrumb","10","","0","","","","","","","","","","","","0","","","","","","","","","","0.435","Fri, 07 Feb 2020 00:32:41 GMT","","","25","64.0","287","00:01:26","0","1","510","0.002","3.78","https://www.crohnscolitisfoundation.org/get-involved/camp-oasis/camp-donors"
"https://www.crohnscolitisfoundation.org/events/spring-patient-education-day-and-take-steps-kickoff","text/html; charset=UTF-8","200","OK","","","Spring Patient Education Day and Take Steps Kickoff | Crohn's & Colitis Foundation","82","740","","0","0","","0","Spring Patient Education Day and Take Steps Kickoff","51","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","1.31","Fri, 07 Feb 2020 00:32:41 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/events/spring-patient-education-day-and-take-steps-kickoff"
"https://www.crohnscolitisfoundation.org/night-town-2019-1","text/html; charset=UTF-8","200","OK","","","Night on the Town 2019 | Crohn's & Colitis Foundation","53","480","A Night on the Town is an exciting philanthropic event to benefit the Crohn's & Colitis Foundation. Guests will Enjoy an exceptional buffet, casino, and fun while perusing our menu of fine auction items and packages.

Mark your calendars and join us for A Night on the Town to help the Foundation raise funds to help transform the lives of those impacted by Crohn's disease and ulcerative colitis. The funds raised at this event will support the Foundations mission programs including cutting-edge scientific research, much of which is conducted right here in the Triangle Area.","578","3615","","0","Night on the Town 2019","22","","0","Breadcrumb","10","For more information","20","","","","","","","","","","","","0","","","","","","","","","","1.282","Fri, 07 Feb 2020 00:32:42 GMT","","","53","88.68","187","00:01:29","0","0","22","0.0","37.27","https://www.crohnscolitisfoundation.org/night-town-2019-1"
"https://www.crohnscolitisfoundation.org/webinar-series-role-diet-management-ibd-1","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","7.563","Fri, 07 Feb 2020 00:32:36 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/webinar-series-role-diet-management-ibd-1"
"https://www.crohnscolitisfoundation.org/2019-kick-crohns-colitis","text/html; charset=UTF-8","403","Forbidden","","","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","","","0","","","","","","","","","","1.148","Fri, 07 Feb 2020 00:32:43 GMT","","","","","","","","","","","","https://www.crohnscolitisfoundation.org/2019-kick-crohns-colitis"
